1,1.8509424,385.5025,34.075916,92.43564,0.004068177
1,617.82874,213.01526,21.317932,74.87131,0.00073474366
1,621.2999,85.17759,17.84674,53.534065,0.00040503542
1,617.1093,384.41315,22.037354,81.61331,0.0002240716
1,60.253998,208.5963,36.627075,80.82201,0.00020134078
1,611.279,127.677635,27.867676,126.48026,0.0001580608
1,4.3060613,263.98697,74.91318,217.2779,0.00012929543
1,55.3457,156.11827,35.050594,80.91371,0.00012378176
1,601.17126,179.9815,37.975403,183.31726,0.00012363264
1,2.405735,99.232414,36.497448,78.14384,7.584808e-05
1,1.8206682,131.69342,19.870426,136.00238,5.625618e-05
1,601.0312,318.29498,38.11548,165.80301,5.036889e-05
1,1.2138758,139.20737,13.966359,54.069077,4.2034644e-05
1,608.683,439.76437,30.463684,64.892365,4.003858e-05
1,1.417395,296.6046,20.748873,159.52863,2.3794037e-05
1,1.4988167,81.02112,18.539545,71.45775,1.4620369e-05
1,2.5578873,162.69936,34.624157,201.31407,1.3334804e-05
1,482.89615,161.00914,75.09836,163.00887,1.2871361e-05
1,1.5276961,219.98215,17.861868,75.33618,1.2131533e-05
1,284.2464,229.91508,75.55762,199.36015,1.1388308e-05
1,4.988939,46.031136,77.96502,273.15768,5.9978242e-06
1,613.54803,3.1076255,25.598633,54.63434,5.5822547e-06
1,325.6535,395.19946,108.44629,99.20523,5.0137796e-06
1,349.81763,439.49158,42.741302,59.37845,1.7719628e-06
1,0.77930015,12.827523,10.876419,77.18725,1.1594044e-07
1,2.3102589,17.014929,57.971046,116.36733,2.5025528e-08
1,1.2989193,5.7833495,31.179413,61.054337,3.844295e-09
2,526.5735,223.82547,23.9516,48.119476,99.05922
2,540.5893,216.29091,25.341492,52.74562,0.37893656
2,74.107895,211.6439,25.407303,47.113266,0.33763716
2,370.3564,206.74786,24.218292,50.05365,0.061153725
2,274.34525,198.59924,22.103699,45.058365,0.0018537138
2,617.7578,209.09276,21.388855,74.71657,0.001351173
2,11.562917,155.9303,44.137535,80.74164,0.000735841
2,4.561924,121.5641,54.723526,237.32881,0.00029419837
2,602.5408,141.79039,36.137085,135.99348,0.00022437675
2,601.5683,215.48418,37.57837,186.79655,0.00018334968
2,1.0043046,167.25131,14.042395,52.050537,0.00016355119
2,617.1254,367.91473,22.02124,78.5238,0.00015535243
2,616.9594,260.8516,22.187256,83.56897,9.503849e-05
2,616.05096,78.47676,23.095703,85.08821,9.2254864e-05
2,1.452867,155.23798,20.531414,162.01959,6.510626e-05
2,608.3244,439.851,30.822266,66.16672,4.910956e-05
2,291.76663,328.23346,78.96399,164.46948,3.9874725e-05
2,509.10886,183.60005,74.86374,149.09865,3.598618e-05
2,586.6324,304.21216,52.420227,176.47379,2.815122e-05
2,2.9747608,288.7718,56.8596,189.93256,1.996426e-05
2,0.8172632,406.20914,16.696352,92.17993,1.802967e-05
2,1.6256478,218.46396,33.439377,185.97296,9.538537e-06
2,1.74136,75.644516,21.94077,133.2231,7.702269e-06
2,613.35645,3.921299,25.790222,54.373795,7.3907595e-06
2,321.43494,419.52332,74.64227,77.97247,4.1152334e-06
2,3.083742,419.86853,60.51514,77.82132,3.193475e-06
2,263.70126,424.29034,84.600555,73.67786,1.8589643e-06
2,554.95416,427.1841,81.17468,72.97235,1.6513928e-06
2,186.99907,423.23508,72.53505,74.593414,1.1830618e-06
2,516.12024,428.4636,73.98169,71.664246,2.7529777e-07
2,2.8434849,21.60884,54.49798,107.502945,2.5892122e-08
2,1.4245793,12.999167,14.304408,70.786705,1.9977147e-08
2,1.2758904,1.9095606,43.285095,45.145016,2.1071497e-10
3,562.6083,231.75407,25.735046,56.184433,99.47206
3,26.61813,222.72922,31.411674,49.179382,0.068278916
3,579.0588,229.78809,23.073425,48.267334,0.061021302
3,120.04271,214.1728,18.33081,45.412735,0.025732862
3,623.58496,231.3224,15.561707,45.77751,0.017903274
3,365.2267,211.18442,22.970612,51.695374,0.017817851
3,612.50745,193.79764,26.639221,105.83862,0.0015294425
3,548.0282,213.45995,65.60419,88.21684,0.0014317583
3,340.39804,227.23172,23.988129,50.904205,0.0012800114
3,72.342094,134.20416,42.024338,108.09363,0.000452583
3,351.3302,171.85164,40.141724,111.322464,0.00042081997
3,0.61279297,398.7654,19.252712,75.5549,0.00038818148
3,600.6801,227.99704,38.466553,185.24026,0.00023342283
3,258.95908,199.9785,22.347168,45.304184,0.00017271646
3,617.10956,260.80453,22.03711,85.65256,0.00016910242
3,175.95314,211.74312,34.049667,61.519608,0.00015202197
3,128.24754,222.6241,22.738754,47.62291,0.00014577294
3,4.720114,183.92435,76.94242,281.51544,0.00013999554
3,584.35077,92.22624,52.93103,211.78609,0.000105084895
3,617.1575,321.3073,21.989197,79.66852,0.00010448251
3,1.347666,213.34286,17.89717,69.449646,7.906261e-05
3,608.5123,440.57553,30.634338,63.158447,6.47249e-05
3,1.7503288,387.57263,58.258137,103.93109,5.6736666e-05
3,3.2474837,105.64811,35.670246,179.02325,5.1704086e-05
3,0.93126225,249.25806,18.17917,78.487946,3.4593584e-05
3,1.4060905,302.5111,29.242867,153.72855,3.2825435e-05
3,616.3629,65.267876,22.783752,83.58477,3.254226e-05
3,2.039766,97.45817,17.60141,64.93314,3.159836e-05
3,515.998,136.36711,119.414856,235.70406,2.681826e-05
3,602.21124,341.99313,36.935425,148.00708,2.3375334e-05
3,0.9156397,292.44763,18.313381,77.296844,1.7944827e-05
3,1.4800138,150.58171,18.689156,91.42778,1.526436e-05
3,612.7492,2.5165527,26.39746,56.250004,5.0458793e-06
3,1.8624837,13.549122,34.673862,74.75679,5.155924e-09
4,608.43933,201.2661,29.1604,95.155685,0.028494004
4,370.9293,218.50755,25.846863,55.43364,0.02046784
4,623.30347,226.53987,15.843201,45.076035,0.01897632
4,608.9416,59.561234,28.694946,80.1369,0.0117677925
4,68.80228,206.55692,22.836296,46.9821,0.010250629
4,347.27188,224.74019,24.07022,50.285904,0.0028064046
4,65.61308,158.51294,39.54801,118.15402,0.0024648185
4,623.12024,106.413445,16.026428,47.869728,0.00082033285
4,623.567,56.729675,15.579651,47.64009,0.0008046044
4,357.0112,152.66599,40.813385,138.33096,0.00074845226
4,588.7055,201.42049,49.422424,227.4839,0.00046769905
4,595.28314,11.513773,43.863525,90.117035,0.0003629566
4,115.0646,175.94388,33.478645,70.84326,0.00034970505
4,616.2512,386.70883,22.895447,82.29578,0.00027595248
4,5.211087,153.84087,34.625107,84.92015,0.00025031337
4,613.9295,90.56558,25.217163,114.70671,0.00017942551
4,0.5169092,87.02241,13.487519,50.165154,0.00013476022
4,0.35579428,372.04025,19.633684,80.96814,0.00012985707
4,573.2482,45.267033,64.02374,240.03708,0.00012625009
4,1.2697014,162.35747,15.388565,56.429108,0.00010689152
4,608.9778,442.1959,30.168884,61.084015,6.667436e-05
4,1.4258684,82.61464,19.39301,120.558334,6.3034466e-05
4,571.095,368.6452,67.62909,119.145966,5.7553574e-05
4,2.6404557,193.29213,58.467163,259.32086,4.8728918e-05
4,1.2829175,194.69386,20.84133,109.90535,3.480643e-05
4,611.7922,291.49423,27.354492,124.861084,3.4432993e-05
4,0.92954916,320.15903,18.584452,83.510345,3.122204e-05
4,1.750498,384.63293,57.877117,108.23593,1.2035244e-05
4,0.43768474,412.9201,16.47837,87.29443,1.0128266e-05
4,48.977444,142.6119,100.0217,204.17186,7.442605e-06
4,3.2102556,65.72307,59.051258,217.18834,9.632471e-07
4,2.1745005,12.673369,34.74355,75.649055,1.4846088e-09
4,463.6122,0.73361164,44.70227,47.177353,3.2778858e-13
5,405.2648,215.99834,31.40857,69.6086,1.2793306
5,477.14203,208.0287,26.594177,45.679276,0.16870035
5,53.37591,198.17188,38.5842,82.907166,0.008599023
5,621.84924,179.54036,17.297424,52.440735,0.0016244197
5,611.64905,196.2341,27.49762,121.89923,0.0008498264
5,333.922,230.6726,22.884949,47.457184,0.0005285891
5,207.42009,263.00003,79.81462,199.02267,0.0005044878
5,1.1074789,227.01392,17.84273,75.83612,0.0003080768
5,3.817684,115.79568,45.621548,159.61008,0.00017521495
5,587.3698,205.82669,50.94763,222.92719,0.00014961413
5,617.2478,278.09564,21.898865,79.91748,0.00013727993
5,548.3028,108.54094,28.218872,61.171387,0.00012872247
5,608.587,440.67465,30.559692,62.824463,7.443015e-05
5,0.57121176,377.83133,18.984577,77.65198,7.0408125e-05
5,611.41644,317.0042,27.730225,141.01486,6.337817e-05
5,31.872005,133.74994,25.205124,65.53493,6.123743e-05
5,2.6220605,246.54756,57.09271,224.54848,5.4018026e-05
5,1.4661922,114.89806,18.175358,89.016716,4.1631865e-05
5,616.4468,125.87663,22.69989,93.02017,3.8699472e-05
5,1.3329216,174.0785,19.4694,90.18941,3.2887758e-05
5,599.7778,83.70365,39.368896,197.57706,2.7934808e-05
5,0.8503174,279.99808,18.900608,134.10657,2.717126e-05
5,579.59143,13.19403,59.555237,113.929146,2.0109139e-05
5,585.22705,396.07944,53.919617,96.76608,1.6687354e-05
5,1.2738875,73.67172,18.100357,72.30571,7.514925e-06
5,0.58667564,416.2955,16.453194,84.62674,4.7711324e-06
5,2.5183089,426.45837,53.409645,71.723145,9.628063e-07
5,268.85187,427.63608,73.77164,72.23602,4.968548e-07
5,1.2946159,9.222271,19.921944,58.812786,4.755099e-09
5,576.9278,1.0603157,47.498413,57.768986,1.5457348e-09
